name,vote_pct,address,gauge,token0,token1,emissions_token,emissions_decimals,token0_decimals,token1_decimals,token0_fees_raw,token1_fees_raw,token0_fees,token1_fees,fees_raw,emissions_raw,votes_raw,votes,ratio,tfv,tbv,tvv,votes_per_tvv,rewards_epoch_ts
vAMM-WETH/AERO,0.46665523103092243,0x7f670f78B17dEC44d5Ef68a48740b6f8849cc2e6,0x96a24aB830D4ec8b1F6f04Ceac104F1A3b211a01,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,9979826569530569,296290317051323540836,0.00997982656953057,296.29031705132354,296300296877893071405,28836950979625894,4237959628249552414395071,4237959.628249552,2.008668069588458e-21,8512.654185469848,0,8512.654185469848,497.8423340023934,1764201600
vAMM-WETH/DOG,0.00022826627680708338,0xF89042057D079debe2a65A1a899E48E0E825105F,0x15093ed45C2A3F88393d41bC436003E2b8115aD5,0x4200000000000000000000000000000000000006,0x9E53e88dCff56d3062510A745952DEC4cEFDff9E,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,220174469728991108,3974118360243907792918265,0.2201744697289911,3974118.3602439077,3974118580418377521909373,0,2073014939663569026301,2073.014939663569,0.0,0,0,0,nan,0
vAMM-WETH/USDbC,0.024479772703057182,0xB4885Bc63399BF5518b994c1d0C153334Ee579D0,0xeca7Ff920E7162334634c721133F3183B83B0323,0x4200000000000000000000000000000000000006,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2256703748886817,6817046,0.002256703748886817,6.817046,2256703755703863,1513755343215851,222314637286059352087417,222314.63728605935,2.8148730876856705e-21,625.7874894951298,0,625.7874894951298,355.2558033165819,1764201600
vAMM-WETH/BASED,3.870632921299628e-08,0x89dE19c640B03649206e9998481Ee9E8E23EBCAf,0x07CBcB5eB7b501365DD244d12245B1188dF4ed57,0x4200000000000000000000000000000000000006,0xBa5E6fa2f33f3955f0cef50c63dCC84861eAb663,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,2091418319996172,428312288002946549704,0.002091418319996172,428.31228800294656,428314379421266545876,0,351514029318884573,0.35151402931888454,0.0,0,0,0,nan,0
vAMM-WETH/DAI,1.5509303003661695e-05,0x9287C921f5d920cEeE0d07d7c58d476E46aCC640,0x36BdA777CCBefE881ed729AfF7F1f06779f4199a,0x4200000000000000000000000000000000000006,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,48323382290810453,140115211779316019192,0.04832338229081045,140.115211779316,140163535161606829645,0,140848737185702723308,140.84873718570273,0.0,0,0,0,nan,0
vAMM-YFX/USDbC,3.6590631754488844e-05,0x6dbbD2c5EC6A59F54FB0e5f750A245137Ff0492c,0x9915D03D62b1d83f9a8890bAeBd72Ed4bCa49701,0x8901cB2e82CC95c01e42206F8d1F417FE53e7Af0,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,55607476536392752014,87672355,55.60747653639275,87.672355,55607476536480424369,0,332300186167621198386,332.3001861676212,0.0,0,0,0,nan,0
vAMM-cbETH/WETH,0.00028614462037131335,0x44Ecc644449fC3a9858d2007CaA8CFAa4C561f91,0xDf9D427711CCE46b52fEB6B2a20e4aEaeA12B2b7,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,0,0,0.0,0.0,0,17694335619465,2598640855895739929191,2598.6408558957396,2.7041299798394055e-21,7.027062645263202,0,7.027062645263202,369.80470889176286,1764201600
vAMM-wUSDR/USDbC,0.0019258435218557767,0x3Fc28BFac25fC8e93B5b2fc15EfBBD5a8aA44eFe,0xF64957C35409055776C7122AC655347ef88eaF9B,0x9483ab65847A447e36d21af1CaB8C87e9712ff93,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,9,6,0,69983,0.0,0.069983,69983,119088458074345,17489672360299533524831,17489.672360299533,1.5902247581911636e-22,2.781251,0,2.781251,6288.419261799648,1764201600
vAMM-WETH/fBOMB,0.021195769722548954,0x4F9Dc2229f2357B27C22db56cB39582c854Ad6d5,0x76c48576822Cd955C320f5d5A163E738dbFEcc01,0x4200000000000000000000000000000000000006,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,15508876819279834,1637040895918352847622,0.015508876819279835,1637.0408959183528,1637056404795172127456,1310683607110988,192490752059917248075372,192490.75205991723,3.4521163007352415e-21,664.500462926826,0,664.500462926826,289.67737842059876,1764201600
vAMM-WETH/WELL,0.0014775443193403796,0xffA3F8737C39e36dec4300B162c2153c67c8352f,0xcEa0a2228145d0fD25dE083e3786ddB1eA184296,0x4200000000000000000000000000000000000006,0xFF8adeC2221f9f4D8dfbAFa6B9a297d17603493D,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,20424551415898,36707346509522439175,2.0424551415898e-05,36.70734650952244,36707366934073855073,91366963478527,13418414190880597049861,13418.414190880598,9.57669345464037e-21,128.5040393534597,0,128.5040393534597,104.420174325978,1764201600
vAMM-USD+/stERN,1.4959291682762578e-07,0x607363389331f4B2D1b955d009506A67c565D75E,0xe5Cf7Ec83BA94c4AdF833d7DCdb800a53f28410E,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xf7A0dd3317535eC4f4d29ADF9d620B3d8D5D5069,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,375153,3014070584962319234,0.375153,3.0140705849623193,3014070584962694387,0,1358537738422055515,1.3585377384220554,0.0,0,0,0,nan,0
vAMM-USD+/USDbC,6.6678253487977e-08,0xdC0F1F6eCd03ec1C9FFC2A17BaBAbd313477b20E,0xD2121Cb13A28Ab16Cb0f0F19A665e9a9311F9aBb,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,6,5372,2612,0.005372,0.002612,7984,0,605542866711187967,0.605542866711188,0.0,0,0,0,nan,0
vAMM-USDbC/THALES,0.00022267723047697259,0x5F43555b02507133eCd5b78218283ed849b07Eac,0x2692CC440416B7f8252406D84e9D66f0C48C069E,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0xf34e0cff046e154CAfCae502C7541b9E5FD8C249,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,33439624,147489782244401681457,33.439624,147.48978224440168,147489782244435121081,0,2022257654343742981200,2022.257654343743,0.0,0,0,0,nan,0
vAMM-WETH/THALES,0.0006481028111672284,0x3f386Acc3A8E9194cF6279C219DF8DD3C5B71974,0x62052D68A7DBa58079B7D70a40796CAbAab2a95f,0x4200000000000000000000000000000000000006,0xf34e0cff046e154CAfCae502C7541b9E5FD8C249,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,0,0,0.0,0.0,0,40077288003621,5885787549437658918394,5885.787549437659,1.0375253285765638e-21,6.106653661162156,0,6.106653661162156,963.8318915760382,1764201600
vAMM-EXTRA/WETH,0.07008747489240119,0x84Ff3B6e2046579Fb2f2b891CE18eE10b5fbDbF2,0xE5Ff63862097b32d3ed30551e290D66f1548973F,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,493304252968407686168,4666531195519929,493.3042529684077,0.004666531195519929,493308919499603206097,4334059146650673,636503931143693107215119,636503.931143693,3.443874909698021e-22,219.20399183899215,0,219.20399183899215,2903.705930735114,1764201600
vAMM-fBOMB/AERO,0.0395428026082991,0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF,0x12E45bE50dd4f3Bc430B65d399B1e3b90275661c,0x74ccbe53F77b08632ce0CB91D3A545bF6B8E0979,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,8561537023131424629,29622011695370272346,8.561537023131425,29.622011695370272,38183548718501696975,2442540176121495,359110516497581327497002,359110.5164975813,3.208844947298984e-21,1152.3299663851922,0,1152.3299663851922,311.6386165189256,1764201600
vAMM-EURA/USDbC,5.308853693082523e-06,0xA56bE957d432a5d0eDc040B27078d9726f54E7f6,0x275535F82F287073CEEbC653862E4E43868AA65C,0xA61BeB4A3d02decb01039e378237032B351125B4,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2206126764574384899,2266106,2.206126764574385,2.266106,2206126764576651005,0,48212697785180123453,48.212697785180126,0.0,0,0,0,nan,0
vAMM-SONNE/USDbC,0.001453367763154795,0x554EcA2a48136724294CE47fb7bfE9AADfceE3c6,0x744462994510ccd987F697752bD46d1155F8022F,0x22a2488fE295047Ba13BD8cCCdBC8361DBD8cf7c,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,6025182801404950107423,3799635,6025.18280140495,3.799635,6025182801404953907058,0,13198853233986864757364,13198.853233986865,0.0,0,0,0,nan,0
sAMM-AERO/USDbC,6.6678253487977e-08,0xB304b47e039E20AFAd75FA2ada6CD8D95a9eea41,0x46110ac9100A027bAec01bf1C211522ce0B02540,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,1385638256163398220128,1297599315,1385.6382561633982,1297.599315,1385638256164695819443,0,605542866711187967,0.605542866711188,0.0,0,0,0,nan,0
vAMM-EXTRA/AERO,0.0016886622396534053,0x688F778C51dB4D990bF1abaF8d33fD95e48C6641,0x6664867531c0FDd058881153FaBE7D2162833b07,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,8085480924769580406,4329689050001084784,8.08548092476958,4.329689050001085,12415169974770665190,104423251609638,15335695223196554898636,15335.695223196555,4.2466619753132115e-21,65.12551376934127,0,65.12551376934127,235.47906704447442,1764201600
sAMM-DAI+/USDbC,6.6678253487977e-08,0x4f7f293e7B7b6D1cAA1ca48784C5986f3dE5E19c,0x2d8b33A0dc95F0eb9429551eA4d2297729828558,0x65a2508C429a6078a7BC2f7dF81aB575BD9D9275,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,44446344652523762,29668,0.04444634465252376,0.029668,44446344652553430,0,605542866711187967,0.605542866711188,0.0,0,0,0,nan,0
sAMM-DAI/MAI,1.2929735237036648e-07,0x30A30f266e1173a75985997B2523EcbC19c60fF3,0xc16A2c13d3A62937FB3b0FE03Fa24B0C6161245E,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0xbf1aeA8670D2528E08334083616dD9C5F3B087aE,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,11155922449134556130,11332258730790519811,11.155922449134556,11.33225873079052,22488181179925075941,0,1174222258635433511,1.1742222586354334,0.0,0,0,0,nan,0
sAMM-WETH/USDbC,6.503404193172187e-07,0x44d7Dd237001AeF7fC7D8CB13ab4452f65CE5E40,0x1AF743E6EbF9C4f90aE9A37E6e61Bca31a867676,0x4200000000000000000000000000000000000006,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,120523901428396969,302460420,0.12052390142839697,302.46042,120523901730857389,0,5906108532409502377,5.906108532409503,0.0,0,0,0,nan,0
vAMM-FREN/WETH,0.00034816776815119,0x679d601AAA86cd555E8bfD48ddC8b4aaDe2A0F27,0x5C84541A91c4dAF68964197E7ED1c7de79A82Ec3,0x12063CC18A7096D170e5Fc410d8623Ad97ee24B3,0x4200000000000000000000000000000000000006,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,7535478028837310535317,19233165757456107,7535.47802883731,0.019233165757456108,7535497262003067991424,0,3161908079381884072978,3161.908079381884,0.0,0,0,0,nan,0
sAMM-WETH/BASED,0.0007905319863520279,0x5F45e48F9C053286cE9Ca08Db897f8b7eb3f7992,0xA7919a78183d4B3980c01DfDaCd0158772eB5632,0x4200000000000000000000000000000000000006,0x9CBD543f1B1166b2Df36b68Eb6bB1DcE24E6aBDf,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,878811706255661606,4745457594890270841,0.8788117062556616,4.74545759489027,5624269301145932447,0,7179267305326358826012,7179.267305326359,0.0,0,0,0,nan,0
vAMM-BASED/USDbC,3.7168069335098047e-07,0xb905d9195019778CFbaa4e9eD90dF3FC5871CD9A,0x1202cEE03f9Dc305e14c3C34afaedE7BcE47b373,0xBa5E6fa2f33f3955f0cef50c63dCC84861eAb663,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,37587079144953071,350159,0.03758707914495307,0.350159,37587079145303230,0,3375442228605126725,3.3754422286051264,0.0,0,0,0,nan,0
sAMM-DAI/AERO,6.739629717946048e-08,0xE2D3b2f9d4bAAb9A0de671E95FeBAc27E37050f2,0x4b6F6Be7e8622bD8e56b50158D03312EEC5bA480,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,18,1591046999979314890,2010830403164359644,1.5910469999793149,2.0108304031643596,3601877403143674534,0,612063826883655389,0.6120638268836555,0.0,0,0,0,nan,0
vAMM-YFX/USD+,4.387214551170756e-08,0xc3B5ac236fb5AbE245310FeCa2526F89667D4CAe,0x9B3920fB28242261B9be3a10c10310fc42E23a0F,0x8901cB2e82CC95c01e42206F8d1F417FE53e7Af0,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,81291344509999872,115778,0.08129134450999988,0.115778,81291344510115650,0,398427723766341120,0.3984277237663411,0.0,0,0,0,nan,0
sAMM-DOLA/USD+,6.141312421690696e-05,0x8E9154AC849e839d60299E85156bcb589De2693A,0x969c70383A95704C6a35497d8C77BF38dc152e63,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,0,0,0.0,0.0,0,3797655902788,557727255089272420229,557.7272550892724,3.3273015808597983e-25,0.0001855726777547132,0,0.0001855726777547132,3005438.4181838813,1764201600
vAMM-DAI+/USD+,1.3529648091794142e-06,0x3CF04A380e54FA4eD31eA48acb9132EA35e2E8D9,0x18f880A04F8aD0da98414672184146D17fe1d2dA,0x65a2508C429a6078a7BC2f7dF81aB575BD9D9275,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,2859015644316208,4580,0.002859015644316208,0.00458,2859015644320788,0,12287037321059777189,12.287037321059776,0.0,0,0,0,nan,0
sAMM-USDC/USDbC,0.0004814447433178543,0x27a8Afa3Bd49406e48a074350fB7b2020c43B2bD,0x1Cfc45C5221A07DA0DE958098A319a29FbBD66fE,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,6,0,1003,0.0,0.001003,1003,29771904328216,4372271539540148975930,4372.271539540149,2.5288946260558453e-21,11.057014,0,11.057014,395.42968287280354,1764201600
vAMM-WETH/USDC,1.2587477841417951,0xcDAC0d6c6C59727a65F871236188350531885C43,0x519BBD1Dd8C6A94C46080E24f316c14Ee758C025,0x4200000000000000000000000000000000000006,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,52081714028484789,168090109,0.05208171402848479,168.090109,52081714196574898,78174159506855406,11431399321414707499326983,11431399.321414707,2.079846506957073e-21,23775.555948275833,0,23775.555948275833,480.80471162415427,1764201600
vAMM-USDC/AERO,8.016922713345277,0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d,0x4F09bAb2f0E15e2A078A227FE1537665F55b8360,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,6,18,1795907677,2527051621104373818757,1795.907677,2527.0516211043737,2527051621106169726434,495733984004086173,72806201543903404774823179,72806201.5439034,1.90117332738238e-21,138417.208443295,0,138417.208443295,525.9909686282231,1764201600
sAMM-DAI/USDC,0.00010705137289551356,0x67b00B46FA4f4F24c03855c5C8013C0B938B3eEc,0x640e9ef68e1353112fF18826c4eDa844E1dC5eD0,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,0,0,0.0,0.0,0,6619914904638,972193958862559536163,972.1939588625595,6.040314903781546e-22,0.5872357659083901,0,0.5872357659083901,1655.5428250503114,1764201600
vAMM-WETH/USD+,2.534337310637653e-06,0x08B935148AB10d3699Cb8d944519e8213abE6f1D,0x1cb5503Ed87CAf12fa56e67219baC798eb51F5a7,0x4200000000000000000000000000000000000006,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x940181a94A35A4569E4529A3CDfB74e38FD98631,18,18,6,13461934812191178,119550516,0.013461934812191177,119.550516,13461934931741694,0,23015748014056261285,23.01574801405626,0.0,0,0,0,nan,0
